"medal_date","medal_type","name","gender","country_long","discipline","event","birth_date","code_athlete"
"2024-08-02","Gold ","CLEVERING Ymkje","Female","Netherlands","Rowing","Women's Pair","1995-07-17",1965559
"2024-08-02","Gold ","MEESTER Veronique","Female","Netherlands","Rowing","Women's Pair","1995-04-07",1965556
"2024-08-10","Bronze ","BELL Georgia","Female","Great Britain","Athletics","Women's 1500m","1993-10-17",1956840
"2024-08-02","Silver ","VRINCEANU Ioana","Female","Romania","Rowing","Women's Pair","1994-03-07",1550789
"2024-08-02","Gold ","BOTIN le CHEVER Diego","Male","Spain","Sailing","Men's Skiff","1993-12-25",1959270
"2024-08-01","Silver ","VOLPI Alice","Female","Italy","Fencing","Women's Foil Team","1992-04-15",1924275
"2024-08-03","Bronze ","MATSUYAMA Nami","Female","Japan","Badminton","Women's Doubles","1998-06-28",1541630
"2024-08-03","Bronze ","FRY Charlotte","Female","Great Britain","Equestrian","Dressage Team","1996-02-11",1970905
"2024-08-05","Bronze ","ZHANG Boheng","Male","People's Republic of China","Artistic Gymnastics","Men's Horizontal Bar","2000-03-04",1918864
"2024-08-05","Silver ","KIPYEGON Faith","Female","Kenya","Athletics","Women's 5000m","1994-01-10",1910451
"2024-08-05","Bronze ","HASSAN Sifan","Female","Netherlands","Athletics","Women's 5000m","1993-01-01",1972105
"2024-08-05","Silver ","SEGUELA Franck","Male","France","3x3 Basketball","Men","1997-05-30",1568603
"2024-08-07","Gold ","O'BRIEN Kelland","Male","Australia","Cycling Track","Men's Team Pursuit","1998-05-22",1940258
"2024-08-07","Gold ","WELSFORD Sam","Male","Australia","Cycling Track","Men's Team Pursuit","1996-01-19",1940265
"2024-08-07","Gold ","MORIARTY James","Male","Australia","Cycling Track","Men's Team Pursuit","2001-06-07",1940256
"2024-08-10","Silver ","GRANDVEAU Lena","Female","France","Handball","Women","2003-01-21",1879835
"2024-08-07","Silver ","WOOD Oliver","Male","Great Britain","Cycling Track","Men's Team Pursuit","1995-11-26",1912575
"2024-08-04","Gold ","WEBER Emma","Female","United States of America","Swimming","Women's 4 x 100m Medley Relay","2004-01-13",1935999
"2024-08-05","Gold ","de JONG Worthy","Male","Netherlands","3x3 Basketball","Men","1988-03-14",1970792
"2024-08-05","Gold ","DRIESSEN Jan","Male","Netherlands","3x3 Basketball","Men","1996-12-04",1970797
"2024-08-05","Silver ","VERGIAT Timothe","Male","France","3x3 Basketball","Men","1998-03-07",1568595
"2024-08-07","Silver ","BIGHAM Daniel","Male","Great Britain","Cycling Track","Men's Team Pursuit","1991-10-02",1912510
"2024-08-07","Bronze ","MILAN Jonathan","Male","Italy","Cycling Track","Men's Team Pursuit","2000-10-01",1923529
"2024-08-10","Silver ","BOUKTIT Sarah","Female","France","Handball","Women","2002-08-27",1946320
"2024-08-10","Silver ","BYLON Atheyna Bibeichi","Female","Panama","Boxing","Women's 75kg","1989-04-06",1965679
"2024-08-08","Bronze ","DOMINGUEZ Diego","Male","Spain","Canoe Sprint","Men's Canoe Double 500m","2003-05-04",1953996
"2024-08-08","Gold ","RENDSCHMIDT Max","Male","Germany","Canoe Sprint","Men's Kayak Four 500m","1993-12-12",1913740
"2024-08-08","Gold ","LEMKE Max","Male","Germany","Canoe Sprint","Men's Kayak Four 500m","1996-12-02",1913736
"2024-08-08","Gold ","LIEBSCHER-LUCZ Tom","Male","Germany","Canoe Sprint","Men's Kayak Four 500m","1993-08-03",1913737
"2024-08-08","Silver ","FITZSIMMONS Riley","Male","Australia","Canoe Sprint","Men's Kayak Four 500m","1996-07-27",1940222
"2024-08-08","Silver ","van der WESTHUYZEN Pierre","Male","Australia","Canoe Sprint","Men's Kayak Four 500m","2003-08-18",1940221
"2024-08-08","Silver ","COLLINS Jackson","Male","Australia","Canoe Sprint","Men's Kayak Four 500m","1998-11-05",1940217
"2024-08-08","Bronze ","CRAVIOTTO Saul","Male","Spain","Canoe Sprint","Men's Kayak Four 500m","1984-11-03",1953992
"2024-08-08","Bronze ","GERMADE Rodrigo","Male","Spain","Canoe Sprint","Men's Kayak Four 500m","1990-08-23",1954008
"2024-08-08","Gold ","CARRINGTON Lisa","Female","New Zealand","Canoe Sprint","Women's Kayak Four 500m","1989-06-23",1945383
"2024-08-08","Gold ","HOSKIN Alicia","Female","New Zealand","Canoe Sprint","Women's Kayak Four 500m","2000-02-06",1945378
"2024-08-08","Gold ","BRETT Olivia","Female","New Zealand","Canoe Sprint","Women's Kayak Four 500m","2001-06-18",1945392
"2024-08-08","Gold ","VAUGHAN Tara","Female","New Zealand","Canoe Sprint","Women's Kayak Four 500m","2003-12-28",1945375
"2024-08-08","Silver ","PASZEK Paulina","Female","Germany","Canoe Sprint","Women's Kayak Four 500m","1997-10-26",1913800
"2024-08-02","Bronze ","HIGASHINO Arisa","Female","Japan","Badminton","Mixed Doubles","1996-08-01",1541619
"2024-08-02","Gold ","LONG Daoyi","Male","People's Republic of China","Diving","Men's Synchronised 3m Springboard","2003-03-06",1901551
"2024-08-02","Gold ","WANG Zongyuan","Male","People's Republic of China","Diving","Men's Synchronised 3m Springboard","2001-10-24",1901549
"2024-08-02","Silver ","CELAYA HERNANDEZ Juan Manuel","Male","Mexico","Diving","Men's Synchronised 3m Springboard","1998-09-01",1536197
"2024-08-08","Silver ","HAKE Jule Marie","Female","Germany","Canoe Sprint","Women's Kayak Four 500m","1999-09-24",1913749
"2024-07-28","Gold ","MARCHAND Leon","Male","France","Swimming","Men's 400m Individual Medley","2002-05-17",1909294
"2024-07-28","Silver ","MATSUSHITA Tomoyuki","Male","Japan","Swimming","Men's 400m Individual Medley","2005-08-01",1963635
"2024-07-28","Bronze ","FOSTER Carson","Male","United States of America","Swimming","Men's 400m Individual Medley","2001-10-26",1935903
"2024-08-01","Bronze ","ECHANIZ Pau","Male","Spain","Canoe Slalom","Men's Kayak Single","2001-05-29",1953935
"2024-07-28","Silver ","AKAMA Liz","Female","Japan","Skateboarding","Women's Street","2009-01-08",1902069
"2024-08-08","Silver ","JAGSCH Pauline","Female","Germany","Canoe Sprint","Women's Kayak Four 500m","2003-03-13",1913793
"2024-08-08","Silver ","WINDFEDER Lukas","Male","Germany","Hockey","Men","1995-05-11",1561323
"2024-08-08","Silver ","WELLEN Niklas","Male","Germany","Hockey","Men","1994-12-14",1561318
"2024-08-10","Silver ","DANY DANN","Male","France","Breaking","B-Boys","1988-05-03",1880191
"2024-08-06","Silver ","HIRAKI Cocona","Female","Japan","Skateboarding","Women's Park","2008-08-26",1902075
"2024-08-08","Silver ","GROSSE Johannes","Male","Germany","Hockey","Men","1997-01-07",1561325
"2024-08-08","Silver ","PRINZ Thies","Male","Germany","Hockey","Men","1998-07-07",1561362
"2024-08-08","Silver ","KAUFMANN Paul-Phili","Male","Germany","Hockey","Men","1996-06-21",1561360
"2024-08-08","Silver ","HINRICHS Teo","Male","Germany","Hockey","Men","1999-09-17",1561365
"2024-08-08","Silver ","GRAMBUSCH Tom","Male","Germany","Hockey","Men","1995-08-04",1561316
"2024-08-08","Silver ","PEILLAT Gonzalo","Male","Germany","Hockey","Men","1992-08-12",1561413
"2024-08-08","Silver ","RUEHR Christopher","Male","Germany","Hockey","Men","1993-12-19",1561322
"2024-08-08","Silver ","WEIGAND Justus","Male","Germany","Hockey","Men","2000-04-20",1561381
"2024-08-06","Bronze ","CHEROTICH Faith","Female","Kenya","Athletics","Women's 3000m Steeplechase","2004-07-13",1910453
"2024-08-06","Silver ","ECHIKUNWOKE Annette Nneka","Female","United States of America","Athletics","Women's Hammer Throw","1996-07-29",1960899
"2024-08-08","Silver ","MILTKAU Marco","Male","Germany","Hockey","Men","1990-08-18",1561320
"2024-08-11","Gold ","ORRO Alessia","Female","Italy","Volleyball","Women","1998-07-18",1921738
"2024-08-09","Gold ","TERRY Twanisha","Female","United States of America","Athletics","Women's 4 x 100m Relay","1999-01-24",1965942
"2024-07-31","Silver ","SZATMARI Andras","Male","Hungary","Fencing","Men's Sabre Team","1993-02-03",1946558
"2024-08-09","Silver ","HENRY Desiree","Female","Great Britain","Athletics","Women's 4 x 100m Relay","1995-08-26",1956843
"2024-08-09","Silver ","HUNT Amy","Female","Great Britain","Athletics","Women's 4 x 100m Relay","2002-05-15",1924432
"2024-08-09","Silver ","LANSIQUOT Imani","Female","Great Britain","Athletics","Women's 4 x 100m Relay","1997-12-17",1924446
"2024-08-09","Bronze ","PASZEK Paulina","Female","Germany","Canoe Sprint","Women's Kayak Double 500m","1997-10-26",1913800
"2024-08-09","Bronze ","HAKE Jule Marie","Female","Germany","Canoe Sprint","Women's Kayak Double 500m","1999-09-24",1913749
"2024-07-30","Bronze ","MAKHMADBEKOV Somon","Male","Tajikistan","Judo","Men -81 kg","1999-03-24",1570561
"2024-08-09","Bronze ","PUPP Noemi","Female","Hungary","Canoe Sprint","Women's Kayak Double 500m","1998-07-28",1570556
"2024-08-11","Gold ","FILIPOVIC Radoslav","Male","Serbia","Water Polo","Men","1997-08-19",1956434
"2024-08-09","Bronze ","FOJT Sara","Female","Hungary","Canoe Sprint","Women's Kayak Double 500m","2003-12-03",1568745
"2024-08-09","Silver ","LI Hong","Female","People's Republic of China","Hockey","Women","1999-05-31",1926901
"2024-08-09","Silver ","OU Zixia","Female","People's Republic of China","Hockey","Women","1995-09-24",1926909
"2024-08-09","Silver ","DAN Wen","Female","People's Republic of China","Hockey","Women","1999-06-14",1926894
"2024-08-09","Silver ","HE Jiangxin","Female","People's Republic of China","Hockey","Women","1997-08-19",1926898
"2024-08-09","Silver ","CHEN Yang","Female","People's Republic of China","Hockey","Women","1997-02-15",1926926
"2024-08-09","Silver ","XU Wenyu","Female","People's Republic of China","Hockey","Women","1995-12-06",1926912
"2024-08-09","Silver ","ZHONG Jiaqi","Female","People's Republic of China","Hockey","Women","1999-09-23",1926922
"2024-08-09","Silver ","TAN Jinzhuang","Female","People's Republic of China","Hockey","Women","2003-01-27",1926910
"2024-08-09","Bronze ","GORZELANY Agustina","Female","Argentina","Hockey","Women","1996-03-11",1538274
"2024-08-09","Bronze ","RAPOSO RUIZ de los LLANOS Valentina","Female","Argentina","Hockey","Women","2003-01-28",1538294
"2024-08-09","Bronze ","ALONSO Agostina","Female","Argentina","Hockey","Women","1995-10-01",1538253
"2024-08-09","Bronze ","ALBERTARRIO Agustina","Female","Argentina","Hockey","Women","1993-01-01",1538244
"2024-08-09","Bronze ","GRANATTO Maria","Female","Argentina","Hockey","Women","1995-04-21",1538276
"2024-08-09","Bronze ","COSENTINO Cristina","Female","Argentina","Hockey","Women","1997-12-22",1538266
"2024-08-09","Bronze ","SANCHEZ MOCCIA Rocio","Female","Argentina","Hockey","Women","1988-08-02",1538295
"2024-08-09","Bronze ","SAUZE VALDEZ Victoria","Female","Argentina","Hockey","Women","1991-07-21",1538299
"2024-08-09","Bronze ","CAIRO Sofia","Female","Argentina","Hockey","Women","2002-10-08",1538261
"2024-08-09","Bronze ","TRINCHINETTI Eugenia","Female","Argentina","Hockey","Women","1997-07-17",1538305
"2024-08-09","Bronze ","CASAS Lara","Female","Argentina","Hockey","Women","2004-06-22",1538262
"2024-08-09","Bronze ","LEBRUN Alexis","Male","France","Table Tennis","Men's Team","2003-08-27",1889176
"2024-08-09","Bronze ","LEBRUN Felix","Male","France","Table Tennis","Men's Team","2006-09-12",1889177
"2024-08-09","Bronze ","ANDERSON Matthew","Male","United States of America","Volleyball","Men","1987-04-18",1917987
"2024-08-09","Bronze ","AVERILL Taylor","Male","United States of America","Volleyball","Men","1992-03-05",1917988
"2024-08-09","Bronze ","CHRISTENSON Micah","Male","United States of America","Volleyball","Men","1993-05-08",1917991
"2024-08-09","Bronze ","DEFALCO Torey","Male","United States of America","Volleyball","Men","1997-04-10",1917993
"2024-08-09","Silver ","YU Anhui","Female","People's Republic of China","Hockey","Women","2001-04-30",1926916
"2024-08-10","Gold ","LINDSEY Courtney","Male","United States of America","Athletics","Men's 4 x 400m Relay","1998-11-18",1965202
"2024-08-02","Silver ","OLVERA IBARRA Osmar","Male","Mexico","Diving","Men's Synchronised 3m Springboard","2004-06-05",1535349
"2024-08-02","Bronze ","HARDING Anthony","Male","Great Britain","Diving","Men's Synchronised 3m Springboard","2000-06-30",1900840
"2024-08-10","Gold ","NORMAN Michael","Male","United States of America","Athletics","Men's 4 x 400m Relay","1997-12-03",1965289
"2024-08-10","Gold ","NORWOOD Vernon","Male","United States of America","Athletics","Men's 4 x 400m Relay","1992-04-10",1960111
"2024-08-10","Gold ","WILSON Quincy","Male","United States of America","Athletics","Men's 4 x 400m Relay","2008-01-08",4979564
"2024-08-10","Silver ","EPPIE Lee Bhekempilo","Male","Botswana","Athletics","Men's 4 x 400m Relay","1999-05-18",4975921
"2024-08-03","Silver ","FILMER Caileigh","Female","Canada","Rowing","Women's Eight","1996-12-18",4031142
"2024-07-28","Silver ","WALSH Gretchen","Female","United States of America","Swimming","Women's 100m Butterfly","2003-01-29",1935998
"2024-07-28","Bronze ","ZHANG Yufei","Female","People's Republic of China","Swimming","Women's 100m Butterfly","1998-04-19",1945125
"2024-07-29","Gold ","GESTIN Nicolas","Male","France","Canoe Slalom","Men's Canoe Single","2000-03-14",1880479
"2024-08-06","Bronze ","KIM Mi Rae","Female","Democratic People's Republic of Korea","Diving","Women's 10m Platform","2001-04-07",1980115
"2024-08-03","Silver ","ABE Hifumi","Male","Japan","Judo","Mixed Team","1997-08-09",1896763
"2024-08-10","Bronze ","AVRAMOVIC Aleksa","Male","Serbia","Basketball","Men","1994-10-25",1948402
"2024-08-10","Silver ","KANOR Orlane","Female","France","Handball","Women","1997-06-16",1879839
"2024-07-29","Bronze ","JUDA Paul","Male","United States of America","Artistic Gymnastics","Men's Team","2001-07-07",1959855
"2024-07-29","Bronze ","MALONE Brody","Male","United States of America","Artistic Gymnastics","Men's Team","2000-01-07",1959823
"2024-07-29","Bronze ","NEDOROSCIK Stephen","Male","United States of America","Artistic Gymnastics","Men's Team","1998-10-28",1959865
"2024-07-29","Gold ","LIAN Junjie","Male","People's Republic of China","Diving","Men's Synchronised 10m Platform","2000-11-03",1901555
"2024-08-06","Gold ","KUKUK Christian","Male","Germany","Equestrian","Jumping Individual","1990-03-04",1914912
"2024-08-06","Silver ","GUERDAT Steve","Male","Switzerland","Equestrian","Jumping Individual","1982-06-10",1976553
"2024-07-28","Bronze ","BUCHARD Amandine","Female","France","Judo","Women -52 kg","1995-07-12",1891283
"2024-08-03","Silver ","KOVACS Joe","Male","United States of America","Athletics","Men's Shot Put","1989-06-28",1965246
"2024-08-10","Silver ","HORACEK Tamara","Female","France","Handball","Women","1995-11-05",1893824
"2024-08-10","Silver ","NZE MINKO Estelle","Female","France","Handball","Women","1991-08-11",1879846
"2024-08-10","Silver ","VITORIA YAYA","Female","Brazil","Football","Women","2002-01-23",1967635
"2024-08-10","Bronze ","SEVENICH Vivian","Female","Netherlands","Water Polo","Women","1993-02-28",1968847
"2024-08-10","Bronze ","JOUSTRA Kittylynn","Female","Netherlands","Water Polo","Women","1998-01-11",1968856
"2024-08-11","Gold ","ARNOLDSEN Thomas","Male","Denmark","Handball","Men","2002-01-11",1895236
"2024-08-11","Gold ","PYTLICK Simon","Male","Denmark","Handball","Men","2000-12-11",1895180
"2024-08-11","Silver ","SPAETH David","Male","Germany","Handball","Men","2002-04-29",1899256
"2024-08-11","Silver ","WITZKE Luca","Male","Germany","Handball","Men","1999-04-03",1899226
"2024-08-07","Silver ","ORALBAY Nurbek","Male","Kazakhstan","Boxing","Men's 80kg","2000-06-11",1932824
"2024-08-07","Bronze ","YILDIZ KAHRAMAN Esra","Female","Türkiye","Boxing","Women's 57kg","1997-07-04",1568204
"2024-08-07","Silver ","MAGOMEDOV Gashim","Male","Azerbaijan","Taekwondo","Men -58kg","1999-09-22",1946883
"2024-08-02","Bronze ","FISHER Grant","Male","United States of America","Athletics","Men's 10,000m","1997-04-22",1960959
"2024-08-02","Gold ","DAUDET Joris","Male","France","Cycling BMX Racing","Men","1991-02-12",1895661
"2024-08-02","Silver ","ANDRE Sylvain","Male","France","Cycling BMX Racing","Men","1992-10-14",1895640
"2024-08-02","Bronze ","MAHIEU Romain","Male","France","Cycling BMX Racing","Men","1995-02-17",1895700
"2024-08-02","Gold ","SAKAKIBARA Saya","Female","Australia","Cycling BMX Racing","Women","1999-08-23",1940127
"2024-08-08","Gold ","TITA Ruggero","Male","Italy","Sailing","Mixed Multihull","1992-03-20",1899650
"2024-08-10","Bronze ","CISSE Cheick Sallah","Male","Côte d'Ivoire","Taekwondo","Men +80kg","1993-09-19",1548401
"2024-08-08","Bronze ","NAKACH Akram","Male","Morocco","Football","Men","2002-04-07",1966721
"2024-08-08","Bronze ","BOUKAMIR Mehdi","Male","Morocco","Football","Men","2004-01-26",1965671
"2024-08-08","Bronze ","TAHIF Adil","Male","Morocco","Football","Men","2001-02-24",1974721
"2024-08-08","Bronze ","BOUCHOUARI Benjamin","Male","Morocco","Football","Men","2001-11-13",1965956
"2024-08-08","Bronze ","BEN SEGHIR Eliesse","Male","Morocco","Football","Men","2005-02-16",1967241
"2024-08-08","Bronze ","EL KHANNOUSS Bilal","Male","Morocco","Football","Men","2004-05-10",1966630
"2024-08-08","Bronze ","RAHIMI Soufiane","Male","Morocco","Football","Men","1996-06-02",1970731
"2024-08-08","Bronze ","LAMMERTS Annelous","Female","Netherlands","Sailing","Women's Kite","1993-11-01",1970517
"2024-08-08","Silver ","WU Peng","Male","People's Republic of China","Sport Climbing","Men's Speed","2002-10-15",1913699
"2024-08-08","Bronze ","PONTES Edival","Male","Brazil","Taekwondo","Men -68kg","1997-10-11",1955815
"2024-07-29","Gold ","CHEUNG Ka Long","Male","Hong Kong, China","Fencing","Men's Foil Individual","1997-06-10",1963245
"2024-08-02","Silver ","MINOBE Kazuyasu","Male","Japan","Fencing","Men's Épée Team","1987-07-15",1896554
"2024-08-03","Gold ","KHYAR Walide","Male","France","Judo","Mixed Team","1995-06-09",1891307
"2024-08-03","Gold ","MKHEIDZE Luka","Male","France","Judo","Mixed Team","1996-01-05",1891304
"2024-08-03","Gold ","NGAYAP HAMBOU Maxime-Gael","Male","France","Judo","Mixed Team","2001-06-22",1891318
"2024-08-03","Gold ","RUSU Maria Magdalena","Female","Romania","Rowing","Women's Eight","1999-09-30",1550630
"2024-07-29","Gold ","OKA Shinnosuke","Male","Japan","Artistic Gymnastics","Men's Team","2003-10-31",1919480
"2024-07-29","Gold ","SUGINO Takaaki","Male","Japan","Artistic Gymnastics","Men's Team","1998-10-18",1919479
"2024-08-03","Bronze ","SHIDA Chiharu","Female","Japan","Badminton","Women's Doubles","1997-04-29",1541629
"2024-08-02","Gold ","NAGY David","Male","Hungary","Fencing","Men's Épée Team","1999-07-14",1946379
"2024-08-02","Silver ","KANO Koki","Male","Japan","Fencing","Men's Épée Team","1997-12-19",1896548
"2024-08-03","Gold ","von BREDOW-WERNDL Jessica","Female","Germany","Equestrian","Dressage Team","1986-02-16",1914905
"2024-08-03","Gold ","WANDRES Frederic","Male","Germany","Equestrian","Dressage Team","1987-03-25",1914936
"2024-08-03","Gold ","WERTH Isabell","Female","Germany","Equestrian","Dressage Team","1969-07-21",1914909
"2024-08-03","Gold ","ROTHENBERGER Soenke","Male","Germany","Equestrian","Dressage Team","1994-10-14",1914907
"2024-08-10","Gold ","KITAGUCHI Haruka","Female","Japan","Athletics","Women's Javelin Throw","1998-03-16",1919914
